date,adj_close,close,high,low,open,volume,symbol
2020-06-15,66.06,66.06,66.5893,60.5667,61.186,235458000,TSLA
2020-06-16,65.4753,65.4753,67.5253,64.1593,67.4567,210766500,TSLA
2020-06-17,66.1193,66.1193,67.0,65.5047,65.8473,148362000,TSLA
2020-06-18,66.9307,66.9307,67.9467,66.298,66.8667,146278500,TSLA
2020-06-19,66.7267,66.7267,67.7313,66.0893,67.5187,130195500,TSLA
2020-06-22,66.288,66.288,67.2587,66.0013,66.6633,95436000,TSLA
2020-06-23,66.7853,66.7853,67.4667,66.2673,66.592,95479500,TSLA
2020-06-24,64.0567,64.0567,66.7253,63.5427,66.274,164394000,TSLA
2020-06-25,65.732,65.732,65.732,62.4767,63.618,138817500,TSLA
2020-06-26,63.9827,63.9827,66.3333,63.658,66.3187,132823500,TSLA
2020-06-29,67.29,67.29,67.3333,63.2347,64.6007,135396000,TSLA
2020-06-30,71.9873,71.9873,72.5127,66.9153,67.1,253777500,TSLA
2020-07-01,74.642,74.642,75.6887,72.0333,72.2,199903500,TSLA
2020-07-02,80.5773,80.5773,81.8667,79.04,81.432,258751500,TSLA
2020-07-06,91.4387,91.4387,91.8527,84.4027,85.1127,308548500,TSLA
2020-07-07,92.6573,92.6573,95.3,89.114,93.6673,322345500,TSLA
2020-07-08,91.0587,91.0587,94.484,87.4227,93.6667,244669500,TSLA
2020-07-09,92.952,92.952,93.904,90.0853,93.1327,175764000,TSLA
2020-07-10,102.9767,102.9767,103.2613,91.734,93.0667,350064000,TSLA
2020-07-13,99.804,99.804,119.666,98.074,110.6,584781000,TSLA
2020-07-14,101.12,101.12,106.0,95.4,103.7333,351271500,TSLA
2020-07-15,103.0673,103.0673,103.3333,97.1333,102.8667,245517000,TSLA
2020-07-16,100.0427,100.0427,102.114,97.7333,98.4773,214512000,TSLA
2020-07-17,100.056,100.056,102.5007,99.3333,100.8967,139950000,TSLA
2020-07-20,109.5333,109.5333,110.0,99.2,101.2673,256821000,TSLA
2020-07-21,104.5573,104.5573,111.6667,103.8667,109.3287,241608000,TSLA
2020-07-22,106.1553,106.1553,108.428,104.1333,106.6,212416500,TSLA
2020-07-23,100.8713,100.8713,112.6,98.718,111.93,364927500,TSLA
2020-07-24,94.4667,94.4667,97.6667,91.1027,94.4007,290949000,TSLA
2020-07-27,102.64,102.64,103.196,94.2,95.6667,240730500,TSLA
2020-07-28,98.4327,98.4327,104.3133,98.2947,100.2667,237130500,TSLA
2020-07-29,99.9407,99.9407,102.3207,99.1333,100.0667,141403500,TSLA
2020-07-30,99.166,99.166,100.8827,98.0667,99.2,114315000,TSLA
2020-07-31,95.384,95.384,101.1367,94.732,101.0,183123000,TSLA
2020-08-03,99.0,99.0,100.654,96.292,96.6133,132139500,TSLA
2020-08-04,99.1333,99.1333,101.8273,97.4667,99.6673,126225000,TSLA
2020-08-05,99.0013,99.0013,99.9893,97.8873,99.5327,74217000,TSLA
2020-08-06,99.3053,99.3053,101.154,98.484,99.3887,89884500,TSLA
2020-08-07,96.8473,96.8473,99.9833,94.334,99.9693,133446000,TSLA
2020-08-10,94.5713,94.5713,97.1667,92.3893,96.5333,112834500,TSLA
2020-08-11,91.626,91.626,94.6667,91.0,93.0667,129387000,TSLA
2020-08-12,103.6507,103.6507,105.6667,95.6667,98.0,327441000,TSLA
2020-08-13,108.0667,108.0667,110.0787,104.484,107.4,306379500,TSLA
2020-08-14,110.0473,110.0473,111.2533,108.4427,110.9993,188664000,TSLA
2020-08-17,122.376,122.376,123.0573,111.522,111.8,303634500,TSLA
2020-08-18,125.806,125.806,128.26,123.0073,126.5993,247117500,TSLA
2020-08-19,125.2353,125.2353,127.4,122.7473,124.3333,183079500,TSLA
2020-08-20,133.4553,133.4553,134.7993,123.804,124.0453,309177000,TSLA
2020-08-21,136.6653,136.6653,139.6993,135.0033,136.3173,322344000,TSLA
2020-08-24,134.28,134.28,141.9333,128.5013,141.752,300954000,TSLA
2020-08-25,134.8893,134.8893,135.1967,131.2,131.6593,159883500,TSLA
2020-08-26,143.5447,143.5447,144.4,136.9087,137.3333,213591000,TSLA
2020-08-27,149.25,149.25,153.04,142.8333,145.364,355395000,TSLA
2020-08-28,147.56,147.56,154.566,145.768,153.008,301218000,TSLA
2020-08-31,166.1067,166.1067,166.7133,146.7033,148.2033,355123200,TSLA
