date,adj_close,close,high,low,open,volume,symbol
2020-06-15,83.35249328613281,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800,AAPL
2020-06-16,85.56150817871094,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800,AAPL
2020-06-17,85.44244384765625,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400,AAPL
2020-06-18,85.47645568847656,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400,AAPL
2020-06-19,84.98798370361328,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000,AAPL
2020-06-22,87.21160125732422,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200,AAPL
2020-06-23,89.07312774658203,91.63249969482422,93.09500122070312,90.56749725341797,91.0,212155600,AAPL
2020-06-24,87.50078582763672,90.01499938964844,92.19750213623047,89.62999725341797,91.25,192623200,AAPL
2020-06-25,88.66242218017578,91.20999908447266,91.25,89.39250183105469,90.17500305175781,137522400,AAPL
2020-06-26,85.93820190429688,88.40750122070312,91.33000183105469,88.25499725341797,91.10250091552734,205256800,AAPL
2020-06-29,87.91877746582031,90.44499969482422,90.5425033569336,87.81999969482422,88.3125,130646000,AAPL
2020-06-30,88.6526870727539,91.19999694824219,91.49500274658203,90.0,90.0199966430664,140223200,AAPL
2020-07-01,88.48501586914062,91.02749633789062,91.83999633789062,90.97750091552734,91.27999877929688,110737200,AAPL
2020-07-02,88.48501586914062,91.02749633789062,92.61750030517578,90.91000366210938,91.9625015258789,114041600,AAPL
2020-07-06,90.85201263427734,93.4625015258789,93.94499969482422,92.46749877929688,92.5,118655600,AAPL
2020-07-07,90.57010650634766,93.17250061035156,94.65499877929688,93.05750274658203,93.85250091552734,112424400,AAPL
2020-07-08,92.67948150634766,95.34249877929688,95.375,94.08999633789062,94.18000030517578,117092000,AAPL
2020-07-09,93.07803344726562,95.75250244140625,96.31749725341797,94.67250061035156,96.26249694824219,125642800,AAPL
2020-07-10,93.24087524414062,95.91999816894531,95.9800033569336,94.70500183105469,95.33499908447266,90257200,AAPL
2020-07-13,92.81072235107422,95.47750091552734,99.95500183105469,95.25749969482422,97.26499938964844,191649200,AAPL
2020-07-14,94.34659576416016,97.05750274658203,97.25499725341797,93.87750244140625,94.83999633789062,170989200,AAPL
2020-07-15,94.99544525146484,97.7249984741211,99.24749755859375,96.48999786376953,98.98999786376953,153198000,AAPL
2020-07-16,93.82654571533203,96.52249908447266,97.40499877929688,95.90499877929688,96.5625,110577600,AAPL
2020-07-17,93.63699340820312,96.32749938964844,97.14749908447266,95.83999633789062,96.98750305175781,92186800,AAPL
2020-07-20,95.61029815673828,98.35749816894531,98.5,96.0625,96.4175033569336,90318000,AAPL
2020-07-21,94.29071044921875,97.0,99.25,96.74250030517578,99.17250061035156,103433200,AAPL
2020-07-22,94.55557250976562,97.27249908447266,97.9749984741211,96.60250091552734,96.69249725341797,89001600,AAPL
2020-07-23,90.25176239013672,92.84500122070312,97.07749938964844,92.01000213623047,96.99749755859375,197004400,AAPL
2020-07-24,90.0281753540039,92.61499786376953,92.97000122070312,89.1449966430664,90.98750305175781,185438800,AAPL
2020-07-27,92.16188049316406,94.80999755859375,94.90499877929688,93.4800033569336,93.70999908447266,121214000,AAPL
2020-07-28,90.64786529541016,93.25250244140625,94.55000305175781,93.24749755859375,94.36750030517578,103625600,AAPL
2020-07-29,92.38544464111328,95.04000091552734,95.2300033569336,93.7125015258789,93.75,90329200,AAPL
2020-07-30,93.50332641601562,96.19000244140625,96.29750061035156,93.76750183105469,94.1875,158130000,AAPL
2020-07-31,103.29206848144531,106.26000213623047,106.41500091552734,100.82499694824219,102.88500213623047,374336800,AAPL
2020-08-03,105.894775390625,108.9375,111.63749694824219,107.89250183105469,108.19999694824219,308151200,AAPL
2020-08-04,106.6019515991211,109.66500091552734,110.79000091552734,108.38749694824219,109.13249969482422,173071600,AAPL
2020-08-05,106.98834991455078,110.0625,110.39250183105469,108.89749908447266,109.37750244140625,121776800,AAPL
2020-08-06,110.7210922241211,113.90249633789062,114.4124984741211,109.79750061035156,110.40499877929688,202428800,AAPL
2020-08-07,108.20376586914062,111.11250305175781,113.67500305175781,110.2925033569336,113.20500183105469,198045600,AAPL
