datetime,open,high,low,close,adj_close,volume,dividends,stock_splits,symbol
2025-06-05 09:30:00-04:00,99.295,99.59,99.295,99.35,99.35,499435,0.0,0.0,WMT
2025-06-05 09:31:00-04:00,99.35,99.35,99.13,99.195,99.195,29486,0.0,0.0,WMT
2025-06-05 09:34:00-04:00,98.75,98.75,98.72,98.725,98.725,154121,0.0,0.0,WMT
2025-06-05 09:35:00-04:00,98.74,98.905,98.58,98.615,98.615,57539,0.0,0.0,WMT
2025-06-05 09:36:00-04:00,98.605,98.63,98.451,98.46,98.46,59648,0.0,0.0,WMT
2025-06-05 09:37:00-04:00,98.47,98.48,98.25,98.265,98.265,84772,0.0,0.0,WMT
2025-06-05 09:38:00-04:00,98.265,98.39,98.235,98.365,98.365,72940,0.0,0.0,WMT
2025-06-05 09:39:00-04:00,98.34,98.42,98.27,98.335,98.335,113650,0.0,0.0,WMT
2025-06-05 09:40:00-04:00,98.34,98.4699,98.2,98.4325,98.4325,147075,0.0,0.0,WMT
2025-06-05 09:41:00-04:00,98.445,98.5501,98.33,98.5501,98.5501,54773,0.0,0.0,WMT
2025-06-05 09:42:00-04:00,98.5557,98.71,98.5557,98.67,98.67,108461,0.0,0.0,WMT
2025-06-05 09:43:00-04:00,98.66,98.72,98.48,98.49,98.49,57883,0.0,0.0,WMT
2025-06-05 09:44:00-04:00,98.495,98.5,98.38,98.43,98.43,29117,0.0,0.0,WMT
2025-06-05 09:45:00-04:00,98.42,98.46,98.24,98.29,98.29,60775,0.0,0.0,WMT
2025-06-05 09:46:00-04:00,98.275,98.365,98.22,98.305,98.305,44734,0.0,0.0,WMT
2025-06-05 09:47:00-04:00,98.305,98.42,98.23,98.42,98.42,45850,0.0,0.0,WMT
2025-06-05 09:48:00-04:00,98.405,98.4899,98.39,98.41,98.41,63880,0.0,0.0,WMT
2025-06-05 09:49:00-04:00,98.42,98.5195,98.3627,98.3627,98.3627,43515,0.0,0.0,WMT
2025-06-05 09:50:00-04:00,98.36,98.37,98.26,98.37,98.37,37267,0.0,0.0,WMT
2025-06-05 09:51:00-04:00,98.36,98.47,98.35,98.44,98.44,25605,0.0,0.0,WMT
2025-06-05 09:52:00-04:00,98.455,98.58,98.42,98.58,98.58,48933,0.0,0.0,WMT
2025-06-05 09:53:00-04:00,98.61,98.685,98.59,98.67,98.67,33045,0.0,0.0,WMT
2025-06-05 09:54:00-04:00,98.665,98.69,98.58,98.5899,98.5899,29830,0.0,0.0,WMT
2025-06-05 09:55:00-04:00,98.59,98.62,98.47,98.59,98.59,42876,0.0,0.0,WMT
2025-06-05 09:56:00-04:00,98.61,98.68,98.6,98.665,98.665,19375,0.0,0.0,WMT
2025-06-05 09:57:00-04:00,98.665,98.735,98.62,98.68,98.68,36621,0.0,0.0,WMT
2025-06-05 09:58:00-04:00,98.675,98.68,98.52,98.5859,98.5859,30616,0.0,0.0,WMT
2025-06-05 09:59:00-04:00,98.6,98.64,98.565,98.62,98.62,19451,0.0,0.0,WMT
2025-06-05 10:00:00-04:00,98.625,98.72,98.61,98.7,98.7,31557,0.0,0.0,WMT
2025-06-05 10:01:00-04:00,98.72,98.72,98.56,98.6086,98.6086,26915,0.0,0.0,WMT
2025-06-05 10:02:00-04:00,98.615,98.62,98.41,98.425,98.425,23719,0.0,0.0,WMT
2025-06-05 10:03:00-04:00,98.41,98.425,98.34,98.35,98.35,35605,0.0,0.0,WMT
2025-06-05 10:04:00-04:00,98.36,98.39,98.32,98.335,98.335,23209,0.0,0.0,WMT
2025-06-05 10:05:00-04:00,98.335,98.3999,98.32,98.395,98.395,24519,0.0,0.0,WMT
2025-06-05 10:06:00-04:00,98.4,98.42,98.335,98.42,98.42,19526,0.0,0.0,WMT
2025-06-05 10:07:00-04:00,98.42,98.44,98.38,98.41,98.41,20766,0.0,0.0,WMT
2025-06-05 10:08:00-04:00,98.4058,98.48,98.39,98.47,98.47,18985,0.0,0.0,WMT
2025-06-05 10:09:00-04:00,98.47,98.49,98.39,98.39,98.39,27822,0.0,0.0,WMT
2025-06-05 10:10:00-04:00,98.38,98.43,98.36,98.39,98.39,19524,0.0,0.0,WMT
2025-06-05 10:11:00-04:00,98.385,98.43,98.38,98.42,98.42,31228,0.0,0.0,WMT
2025-06-05 10:12:00-04:00,98.42,98.5663,98.42,98.5601,98.5601,19727,0.0,0.0,WMT
2025-06-05 10:13:00-04:00,98.605,98.6284,98.505,98.54,98.54,19296,0.0,0.0,WMT
2025-06-05 10:14:00-04:00,98.54,98.55,98.51,98.515,98.515,11485,0.0,0.0,WMT
2025-06-05 10:15:00-04:00,98.52,98.58,98.505,98.545,98.545,20290,0.0,0.0,WMT
2025-06-05 10:16:00-04:00,98.53,98.5997,98.5001,98.51,98.51,17086,0.0,0.0,WMT
2025-06-05 10:17:00-04:00,98.509,98.54,98.42,98.45,98.45,40163,0.0,0.0,WMT
2025-06-05 10:18:00-04:00,98.44,98.48,98.31,98.31,98.31,42137,0.0,0.0,WMT
