datetime,open,high,low,close,adj_close,volume,dividends,stock_splits,symbol
2025-06-05 09:30:00-04:00,264.74,264.74,264.25,264.29,264.29,90490,0.0,0.0,JPM
2025-06-05 09:31:00-04:00,263.955,264.13,263.93,264.13,264.13,45652,0.0,0.0,JPM
2025-06-05 09:32:00-04:00,264.07,264.07,263.62,263.74,263.74,14094,0.0,0.0,JPM
2025-06-05 09:33:00-04:00,263.7383,263.7383,262.74,263.3,263.3,46318,0.0,0.0,JPM
2025-06-05 09:34:00-04:00,263.12,263.6899,263.095,263.4,263.4,19128,0.0,0.0,JPM
2025-06-05 09:35:00-04:00,263.43,263.49,263.08,263.3705,263.3705,23292,0.0,0.0,JPM
2025-06-05 09:37:00-04:00,263.2,263.26,262.75,262.78,262.78,32928,0.0,0.0,JPM
2025-06-05 09:38:00-04:00,262.775,262.81,262.66,262.74,262.74,10479,0.0,0.0,JPM
2025-06-05 09:39:00-04:00,262.7,262.7,262.21,262.44,262.44,38179,0.0,0.0,JPM
2025-06-05 09:40:00-04:00,262.37,262.46,262.14,262.27,262.27,20578,0.0,0.0,JPM
2025-06-05 09:41:00-04:00,262.25,262.29,261.79,261.86,261.86,41416,0.0,0.0,JPM
2025-06-05 09:42:00-04:00,261.835,261.9,261.72,261.74,261.74,20839,0.0,0.0,JPM
2025-06-05 09:43:00-04:00,261.745,261.86,261.6514,261.73,261.73,18594,0.0,0.0,JPM
2025-06-05 09:44:00-04:00,261.71,262.0999,261.7,261.9462,261.9462,14249,0.0,0.0,JPM
2025-06-05 09:45:00-04:00,262.07,262.19,261.9,261.9,261.9,38448,0.0,0.0,JPM
2025-06-05 09:46:00-04:00,261.87,261.87,261.51,261.7,261.7,25675,0.0,0.0,JPM
2025-06-05 09:47:00-04:00,261.62,261.82,261.5,261.69,261.69,35348,0.0,0.0,JPM
2025-06-05 09:48:00-04:00,261.695,261.799,261.58,261.71,261.71,18147,0.0,0.0,JPM
2025-06-05 09:49:00-04:00,261.69,262.14,261.69,262.01,262.01,36935,0.0,0.0,JPM
2025-06-05 09:50:00-04:00,262.02,262.4099,262.02,262.29,262.29,13834,0.0,0.0,JPM
2025-06-05 09:51:00-04:00,262.27,262.27,261.6,261.6,261.6,12891,0.0,0.0,JPM
2025-06-05 09:52:00-04:00,261.57,261.74,261.57,261.6,261.6,25196,0.0,0.0,JPM
2025-06-05 09:53:00-04:00,261.6,261.898,261.6,261.64,261.64,22442,0.0,0.0,JPM
2025-06-05 09:54:00-04:00,261.58,261.66,261.2579,261.31,261.31,27028,0.0,0.0,JPM
2025-06-05 09:55:00-04:00,261.29,261.4,261.22,261.29,261.29,26881,0.0,0.0,JPM
2025-06-05 09:56:00-04:00,261.25,261.25,260.93,261.04,261.04,24417,0.0,0.0,JPM
2025-06-05 09:57:00-04:00,260.95,260.99,260.4,260.52,260.52,38312,0.0,0.0,JPM
2025-06-05 09:58:00-04:00,260.4001,260.56,260.385,260.41,260.41,41370,0.0,0.0,JPM
2025-06-05 09:59:00-04:00,260.39,260.58,260.31,260.54,260.54,78681,0.0,0.0,JPM
2025-06-05 10:00:00-04:00,260.5,261.07,260.5,261.0,261.0,34416,0.0,0.0,JPM
2025-06-05 10:01:00-04:00,261.04,261.4,260.96,261.3,261.3,23755,0.0,0.0,JPM
2025-06-05 10:02:00-04:00,261.37,261.46,261.2402,261.3,261.3,25938,0.0,0.0,JPM
2025-06-05 10:03:00-04:00,261.26,261.4599,261.25,261.36,261.36,12714,0.0,0.0,JPM
2025-06-05 10:04:00-04:00,261.39,261.5599,261.39,261.5599,261.5599,12066,0.0,0.0,JPM
2025-06-05 10:05:00-04:00,261.53,261.73,261.46,261.73,261.73,18593,0.0,0.0,JPM
2025-06-05 10:06:00-04:00,261.75,261.83,261.7,261.74,261.74,19562,0.0,0.0,JPM
2025-06-05 10:07:00-04:00,261.7,261.71,261.4414,261.53,261.53,7263,0.0,0.0,JPM
2025-06-05 10:08:00-04:00,261.47,261.51,261.3,261.345,261.345,18309,0.0,0.0,JPM
2025-06-05 10:09:00-04:00,261.4,261.52,261.21,261.25,261.25,22242,0.0,0.0,JPM
2025-06-05 10:10:00-04:00,261.27,261.56,261.27,261.495,261.495,6921,0.0,0.0,JPM
2025-06-05 10:11:00-04:00,261.495,261.7,261.48,261.61,261.61,10136,0.0,0.0,JPM
2025-06-05 10:12:00-04:00,261.635,261.71,261.5701,261.68,261.68,13925,0.0,0.0,JPM
2025-06-05 10:13:00-04:00,261.665,261.665,261.52,261.59,261.59,11928,0.0,0.0,JPM
2025-06-05 10:14:00-04:00,261.57,261.66,261.43,261.55,261.55,13163,0.0,0.0,JPM
2025-06-05 10:15:00-04:00,261.56,261.7075,261.53,261.53,261.53,8876,0.0,0.0,JPM
2025-06-05 10:16:00-04:00,261.58,261.615,261.45,261.4914,261.4914,6964,0.0,0.0,JPM
2025-06-05 10:17:00-04:00,261.495,261.54,261.32,261.37,261.37,16712,0.0,0.0,JPM
2025-06-05 10:18:00-04:00,261.34,261.34,261.0484,261.24,261.24,28116,0.0,0.0,JPM
2025-06-05 10:19:00-04:00,261.16,261.23,261.13,261.21,261.21,5696,0.0,0.0,JPM
2025-06-05 10:20:00-04:00,261.195,261.4299,261.1781,261.29,261.29,14384,0.0,0.0,JPM
2025-06-05 10:21:00-04:00,261.235,261.45,261.08,261.44,261.44,27205,0.0,0.0,JPM
2025-06-05 10:22:00-04:00,261.43,261.63,261.43,261.6,261.6,16969,0.0,0.0,JPM
2025-06-05 10:23:00-04:00,261.63,261.74,261.565,261.63,261.63,21540,0.0,0.0,JPM
2025-06-05 10:24:00-04:00,261.665,261.72,261.535,261.595,261.595,13599,0.0,0.0,JPM
2025-06-05 10:25:00-04:00,261.57,261.81,261.33,261.4,261.4,14542,0.0,0.0,JPM
2025-06-05 10:26:00-04:00,261.3476,261.41,261.271,261.38,261.38,9810,0.0,0.0,JPM
2025-06-05 10:27:00-04:00,261.32,261.32,261.12,261.12,261.12,6649,0.0,0.0,JPM
2025-06-05 10:28:00-04:00,261.19,261.25,261.13,261.235,261.235,10943,0.0,0.0,JPM
2025-06-05 10:29:00-04:00,261.26,261.42,261.2326,261.375,261.375,13166,0.0,0.0,JPM
2025-06-05 10:30:00-04:00,261.375,261.53,261.3468,261.49,261.49,11027,0.0,0.0,JPM
2025-06-05 10:31:00-04:00,261.52,261.58,261.36,261.54,261.54,14806,0.0,0.0,JPM
2025-06-05 10:32:00-04:00,261.53,261.53,261.22,261.32,261.32,11809,0.0,0.0,JPM
2025-06-05 10:33:00-04:00,261.31,261.45,261.28,261.3675,261.3675,10952,0.0,0.0,JPM
2025-06-05 10:34:00-04:00,261.36,261.37,261.25,261.34,261.34,15768,0.0,0.0,JPM
2025-06-05 10:35:00-04:00,261.305,261.38,260.93,261.09,261.09,36958,0.0,0.0,JPM
2025-06-05 10:36:00-04:00,261.04,261.37,261.005,261.2,261.2,31363,0.0,0.0,JPM
2025-06-05 10:37:00-04:00,261.2,261.9,261.03,261.9,261.9,82870,0.0,0.0,JPM
2025-06-05 10:38:00-04:00,261.9,262.2,261.77,262.05,262.05,39608,0.0,0.0,JPM
2025-06-05 10:39:00-04:00,262.06,262.18,261.87,261.97,261.97,35843,0.0,0.0,JPM
2025-06-05 10:40:00-04:00,262.02,262.09,261.75,261.99,261.99,19276,0.0,0.0,JPM
2025-06-05 10:41:00-04:00,261.92,262.7,261.92,262.655,262.655,22720,0.0,0.0,JPM
2025-06-05 10:42:00-04:00,262.68,262.75,262.43,262.46,262.46,33796,0.0,0.0,JPM
2025-06-05 10:43:00-04:00,262.4,262.54,262.3609,262.455,262.455,24257,0.0,0.0,JPM
2025-06-05 10:44:00-04:00,262.38,262.46,262.35,262.4,262.4,19487,0.0,0.0,JPM
2025-06-05 10:45:00-04:00,262.36,262.37,262.21,262.29,262.29,15727,0.0,0.0,JPM
2025-06-05 10:46:00-04:00,262.27,262.87,262.27,262.61,262.61,13996,0.0,0.0,JPM
2025-06-05 10:47:00-04:00,262.62,262.79,262.56,262.72,262.72,17691,0.0,0.0,JPM
2025-06-05 10:48:00-04:00,262.73,262.74,262.42,262.445,262.445,18946,0.0,0.0,JPM
2025-06-05 10:49:00-04:00,262.415,262.415,262.29,262.3,262.3,9701,0.0,0.0,JPM
2025-06-05 10:50:00-04:00,262.2901,262.41,262.24,262.35,262.35,11409,0.0,0.0,JPM
2025-06-05 10:51:00-04:00,262.305,262.36,262.2548,262.34,262.34,9512,0.0,0.0,JPM
2025-06-05 10:52:00-04:00,262.3499,262.3499,262.09,262.1654,262.1654,12480,0.0,0.0,JPM
2025-06-05 10:53:00-04:00,262.2299,262.24,262.11,262.18,262.18,10061,0.0,0.0,JPM
2025-06-05 10:54:00-04:00,262.18,262.29,262.1501,262.24,262.24,9319,0.0,0.0,JPM
2025-06-05 10:55:00-04:00,262.21,262.21,262.08,262.15,262.15,16771,0.0,0.0,JPM
2025-06-05 10:56:00-04:00,262.1,262.29,262.08,262.2011,262.2011,17091,0.0,0.0,JPM
2025-06-05 10:57:00-04:00,262.31,262.51,262.31,262.42,262.42,26100,0.0,0.0,JPM
2025-06-05 10:58:00-04:00,262.425,262.44,262.39,262.44,262.44,4272,0.0,0.0,JPM
2025-06-05 10:59:00-04:00,262.435,262.57,262.38,262.41,262.41,23668,0.0,0.0,JPM
2025-06-05 11:00:00-04:00,262.41,262.49,262.41,262.4325,262.4325,17996,0.0,0.0,JPM
