datetime,open,high,low,close,adj_close,volume,dividends,stock_splits,symbol
2025-06-05 09:30:00-04:00,1239.66,1241.1718,1237.29,1241.1718,1241.1718,88044,0.0,0.0,NFLX
2025-06-05 09:31:00-04:00,1240.59,1241.28,1238.2,1239.8315,1239.8315,18881,0.0,0.0,NFLX
2025-06-05 09:32:00-04:00,1239.4,1241.99,1238.52,1241.99,1241.99,14080,0.0,0.0,NFLX
2025-06-05 09:33:00-04:00,1241.395,1243.8361,1239.995,1242.7,1242.7,15707,0.0,0.0,NFLX
2025-06-05 09:34:00-04:00,1243.2,1244.08,1241.0352,1242.3,1242.3,20406,0.0,0.0,NFLX
2025-06-05 09:35:00-04:00,1241.98,1242.14,1240.005,1240.005,1240.005,10228,0.0,0.0,NFLX
2025-06-05 09:36:00-04:00,1239.455,1239.7808,1238.3,1239.0601,1239.0601,9543,0.0,0.0,NFLX
2025-06-05 09:37:00-04:00,1239.63,1239.7814,1239.0435,1239.0435,1239.0435,3824,0.0,0.0,NFLX
2025-06-05 09:38:00-04:00,1239.5,1241.6,1239.255,1241.34,1241.34,10291,0.0,0.0,NFLX
2025-06-05 09:39:00-04:00,1241.8199,1241.84,1240.52,1241.84,1241.84,5164,0.0,0.0,NFLX
2025-06-05 09:40:00-04:00,1241.17,1243.79,1241.17,1243.59,1243.59,12550,0.0,0.0,NFLX
2025-06-05 09:41:00-04:00,1243.72,1243.72,1242.1801,1243.3514,1243.3514,8875,0.0,0.0,NFLX
2025-06-05 09:42:00-04:00,1242.851,1244.5999,1242.5901,1244.01,1244.01,7881,0.0,0.0,NFLX
2025-06-05 09:43:00-04:00,1244.04,1244.5999,1243.29,1243.4301,1243.4301,8628,0.0,0.0,NFLX
2025-06-05 09:44:00-04:00,1243.45,1246.361,1243.45,1246.361,1246.361,14952,0.0,0.0,NFLX
2025-06-05 09:45:00-04:00,1245.6,1245.665,1243.24,1244.16,1244.16,13080,0.0,0.0,NFLX
2025-06-05 09:46:00-04:00,1242.8,1243.0,1242.0,1242.54,1242.54,3772,0.0,0.0,NFLX
2025-06-05 09:49:00-04:00,1245.3101,1246.25,1245.3101,1246.25,1246.25,23943,0.0,0.0,NFLX
2025-06-05 09:50:00-04:00,1246.78,1248.51,1246.78,1248.51,1248.51,13534,0.0,0.0,NFLX
2025-06-05 09:51:00-04:00,1248.4918,1249.4565,1248.12,1248.6899,1248.6899,20684,0.0,0.0,NFLX
2025-06-05 09:52:00-04:00,1248.79,1249.2377,1247.6901,1248.0601,1248.0601,15872,0.0,0.0,NFLX
2025-06-05 09:53:00-04:00,1248.65,1250.9999,1248.65,1249.22,1249.22,60757,0.0,0.0,NFLX
2025-06-05 09:54:00-04:00,1249.86,1251.3527,1249.42,1250.9399,1250.9399,15618,0.0,0.0,NFLX
2025-06-05 09:55:00-04:00,1251.5299,1251.75,1250.25,1250.52,1250.52,10262,0.0,0.0,NFLX
2025-06-05 09:56:00-04:00,1250.62,1251.7,1249.42,1251.3199,1251.3199,12594,0.0,0.0,NFLX
2025-06-05 09:57:00-04:00,1251.6899,1252.1899,1250.34,1250.34,1250.34,13597,0.0,0.0,NFLX
2025-06-05 09:58:00-04:00,1250.0001,1251.47,1249.9716,1251.0649,1251.0649,8836,0.0,0.0,NFLX
