datetime,open,high,low,close,adj_close,volume,dividends,stock_splits,symbol
2025-06-05 09:30:00-04:00,170.36,170.55,169.68,169.79,169.79,1952471,0.0,0.0,GOOGL
2025-06-05 09:31:00-04:00,169.8025,170.065,169.34,169.56,169.56,215828,0.0,0.0,GOOGL
2025-06-05 09:32:00-04:00,169.565,169.68,169.18,169.61,169.61,148324,0.0,0.0,GOOGL
2025-06-05 09:33:00-04:00,169.605,170.1895,169.5703,170.1682,170.1682,184832,0.0,0.0,GOOGL
2025-06-05 09:34:00-04:00,170.1996,170.395,170.11,170.395,170.395,152400,0.0,0.0,GOOGL
2025-06-05 09:35:00-04:00,170.395,170.5,170.17,170.305,170.305,177927,0.0,0.0,GOOGL
2025-06-05 09:36:00-04:00,170.32,170.63,170.26,170.45,170.45,181529,0.0,0.0,GOOGL
2025-06-05 09:37:00-04:00,170.44,170.93,170.44,170.8,170.8,254307,0.0,0.0,GOOGL
2025-06-05 09:38:00-04:00,170.785,170.82,170.36,170.36,170.36,123826,0.0,0.0,GOOGL
2025-06-05 09:39:00-04:00,170.35,170.44,169.75,169.75,169.75,163776,0.0,0.0,GOOGL
2025-06-05 09:40:00-04:00,169.755,169.9335,169.69,169.86,169.86,122014,0.0,0.0,GOOGL
2025-06-05 09:41:00-04:00,169.8634,170.21,169.76,170.17,170.17,102349,0.0,0.0,GOOGL
2025-06-05 09:42:00-04:00,170.16,170.29,170.11,170.26,170.26,118979,0.0,0.0,GOOGL
2025-06-05 09:43:00-04:00,170.24,170.3799,170.11,170.12,170.12,87044,0.0,0.0,GOOGL
2025-06-05 09:44:00-04:00,170.11,170.4,170.1,170.27,170.27,60305,0.0,0.0,GOOGL
2025-06-05 09:45:00-04:00,170.265,170.32,169.88,169.98,169.98,94025,0.0,0.0,GOOGL
2025-06-05 09:46:00-04:00,169.72,169.75,169.72,169.72,169.72,112384,0.0,0.0,GOOGL
2025-06-05 09:47:00-04:00,169.72,169.72,169.35,169.49,169.49,106005,0.0,0.0,GOOGL
2025-06-05 09:48:00-04:00,169.48,169.84,169.27,169.785,169.785,145946,0.0,0.0,GOOGL
2025-06-05 09:49:00-04:00,169.7692,170.13,169.7692,170.13,170.13,119078,0.0,0.0,GOOGL
2025-06-05 09:50:00-04:00,170.14,170.205,170.03,170.12,170.12,86331,0.0,0.0,GOOGL
2025-06-05 09:52:00-04:00,169.89,169.94,169.67,169.76,169.76,180373,0.0,0.0,GOOGL
2025-06-05 09:53:00-04:00,169.74,169.87,169.7,169.7176,169.7176,107398,0.0,0.0,GOOGL
2025-06-05 09:54:00-04:00,169.74,169.99,169.68,169.9,169.9,83401,0.0,0.0,GOOGL
2025-06-05 09:55:00-04:00,169.9299,170.0,169.81,169.8401,169.8401,64812,0.0,0.0,GOOGL
